masked_word,target,original_word,wrong_guesses
__f___ed,u,unfurred,"['i', 'a', 'o']"
fum_gin_,e,fumagine,['o']
b_n____m,o,boniform,"['e', 'a', 's']"
_____o_y,r,sparrowy,"['e', 'i', 't', 'n']"
_i____t_,y,biophyte,"['s', 'a', 'r', 'n']"
res_d__m,u,residuum,['a']
ku_ka_ni,l,kulkarni,"['c', 's']"
ga______,y,garlicky,"['e', 's', 'n', 't', 'o']"
___z____,a,ranzania,"['e', 'o', 't', 'l', 's']"
n_nvit_l,a,nonvital,['e']
resi_n_l,a,resignal,"['o', 'y']"
_ubb__e_,y,cubbyyew,"['i', 'r', 's', 'n']"
sylva_ly,n,sylvanly,['b']
int_inse,r,intrinse,['w']
_e_e__ve,d,deletive,"['r', 's', 'n', 'a', 'o']"
_ux_nit_,e,euxenite,"['a', 'o']"
unur_ane,b,unurbane,"['v', 't']"
sl_____n,e,slavepen,"['o', 'i', 'r', 't']"
___ce_ce,n,nascence,"['o', 'i', 'r']"
_e_____t,o,henroost,"['i', 'a', 'l', 'c']"
gyn_ndry,a,gynandry,"['e', 'o']"
tu______,a,turanian,"['e', 'o', 'l', 's']"
__g_r_b_,i,maghribi,"['e', 'o', 'n']"
_i_e__il,w,wiretail,"['n', 's', 'v']"
_orn___l,t,horntail,"['c', 'e', 'u', 's']"
___t___l,a,swatchel,"['o', 'i', 'r', 'n', 'u']"
cly_eole,p,clypeole,"['n', 's']"
__n____l,a,conaxial,"['e', 't', 'r', 's', 'u']"
gloo_ful,m,gloomful,"['d', 't']"
ag__co__,l,agricole,"['s', 'n', 'u']"
__o____e,r,bronzite,"['a', 's', 'l', 'p']"
__t_d___,u,cutidure,"['a', 'o', 'n', 'l', 's']"
____ne_e,o,polonese,"['i', 'a', 'r', 't', 'c']"
_a_va_i_,l,galvanic,"['r', 's', 't']"
__tyl___,e,octylene,"['i', 'a', 'u', 's']"
s__ex__e,i,silexite,"['u', 'n', 'b']"
___i_o__,r,retiform,"['a', 'n', 's', 'l']"
__ttyfog,p,pettyfog,['i']
_o_e__o_,r,foreshot,"['n', 'l', 'i', 'c']"
______te,y,symbiote,"['a', 'r', 'n', 'l', 'c']"
_ete____,r,peterkin,"['o', 'a', 'l', 's', 'h']"
_o_rante,c,courante,['g']
k______l,r,karrusel,"['i', 'n', 'o', 't']"
rabi_i_y,t,rabidity,['l']
sho_li_g,n,shorling,"['p', 'w']"
bebelte_,d,bebelted,['r']
d__ision,e,decision,['v']
_ladelet,b,bladelet,['g']
__o__op_,c,bioscope,"['r', 't', 'n', 'l']"
s_____ly,t,smuttily,"['e', 'a', 'o', 'n']"
pr_c____,i,priceite,"['o', 'a', 'n', 's']"
_iri_it_,d,viridity,"['l', 'c', 'n', 'e']"
s____o__,l,saltpond,"['e', 'i', 'r', 'c', 'u']"
ko_o__o_,l,kolobion,"['r', 't', 's', 'a', 'm']"
e__h____,r,euphoric,"['n', 't', 'a', 's', 'l']"
_he__kee,r,cherokee,"['a', 's', 'i', 't']"
solari__,m,solarium,['e']
____p_s_,d,handpost,"['i', 'e', 'r', 'l', 'c']"
ov____v_,e,oversave,"['i', 'n', 't', 'l', 'c']"
h_bern_l,i,hibernal,['o']
_a___ane,k,kadikane,"['l', 'c', 'r']"
c_se____,o,casewood,"['n', 'r', 'i', 't']"
i_i___a_,r,irishman,"['d', 'l', 'e', 'o']"
b_r_r___,o,bororoan,"['e', 'i', 'u']"
_np_mp__,u,unpumped,"['a', 'i', 'r', 'o']"
s__rigma,t,sterigma,"['o', 'p']"
_nbeaten,u,unbeaten,"['i', 'o']"
___er___,i,viperoid,"['n', 'a', 't', 's']"
_eakener,w,weakener,"['b', 'p']"
__i__d__,r,trinodal,"['e', 's', 'c', 'p', 'h']"
f__ebitt,o,forebitt,['a']
p____i__,y,pyruline,"['o', 'a', 't', 's']"
p___o___,r,pinrowed,"['a', 'l', 't', 's', 'c']"
_e____le,d,bepuddle,"['a', 'i', 'r', 'n', 'o']"
_l_tt___,g,glutting,"['e', 'a', 'o', 'r', 's']"
dott_r_l,e,dotterel,['a']
mani_ni_,e,manienie,['o']
u___ir_y,l,unfairly,"['t', 's', 'e', 'h']"
____h_n_,p,apophony,"['i', 'e', 't', 'r', 's']"
ename_er,l,enameler,['t']
__rtyist,p,partyist,"['o', 'e']"
cl_nless,a,clanless,['i']
s___n___,t,satinity,"['e', 'o', 'r', 'l', 'p']"
_aro_ito,l,farolito,"['p', 'b']"
amicab__,l,amicable,['y']
_om_s___,i,nomistic,"['e', 'a', 'r', 'l']"
___m___y,r,dormancy,"['e', 'i', 'l', 't']"
_____bly,u,unhumbly,"['a', 'e', 'i']"
s_oo____,h,shootman,"['e', 'i', 'l', 'p', 'r']"
d_staste,i,distaste,"['y', 'u']"
e_ulato_,m,emulator,['x']
____ak_n,l,villakin,"['e', 'm', 'r']"
_____ea_,r,downbear,"['u', 'l', 'h', 'i', 's']"
m_l_nger,i,malinger,"['o', 'u']"
_ingbi_d,r,ringbird,['l']
umbe__et,l,umbellet,['r']
d__bo_o_,s,disbosom,"['a', 'r', 'l', 'e']"
c__m_ca_,l,chemical,"['o', 'r', 'n', 's']"
_e_o___n,a,aetolian,"['r', 'm', 's']"
f__ewi__,r,forewing,"['a', 's', 'l']"
__br__n_,y,embryony,"['i', 'a', 's']"
a__s_o__,i,alismoid,"['r', 't', 'e', 'p']"
u__a__e_,n,unwanted,"['r', 'l', 's', 'p']"
_y____i_,c,pyknotic,"['e', 'r', 'a', 's', 'l']"
my_i__a_,d,mysidean,"['o', 'l', 'r']"
_n_____d,o,unlooted,"['i', 'a', 'r', 's']"
maj____c,t,majestic,"['o', 'n', 'r', 'l']"
_ava____,l,lavalike,"['n', 's', 'r', 'c', 't']"
_e_t____,p,peptonic,"['r', 's', 'a', 'l']"
pear__sh,l,pearlish,['f']
pil_li__,t,pilulist,"['e', 'k', 'o', 'a']"
cystid__,a,cystidea,"['o', 'n']"
l___v___,a,lanuvian,"['e', 'o', 'r', 't', 's']"
c___ni_e,t,cubanite,"['o', 'r', 'l', 's']"
_n__cre_,d,unsacred,"['i', 't', 'o']"
ost_l_i_,a,ostalgia,"['e', 'n']"
___e___d,r,poleward,"['i', 'n', 't', 's', 'c']"
ke__ebec,n,kennebec,"['r', 'l']"
_____t_y,e,recently,"['i', 'o', 'a', 's', 'u']"
p__n____,y,plenarty,"['i', 'o', 's', 'h', 'c']"
__l___n_,e,weldment,"['i', 'o', 'a', 's', 'r']"
__p__o__,i,xiphioid,"['e', 'r', 'a', 's']"
isoc_in_,l,isocline,['h']
s_bo_tic,p,suboptic,['a']
_t_iopia,e,ethiopia,['r']
_lan_ily,g,slangily,['k']
__icki__,l,trickily,"['n', 's', 'e', 'a']"
humi_if_,d,humidify,['n']
t___t_ng,i,trysting,"['e', 'a', 'o', 'h']"
troutfu_,l,troutful,"['e', 's']"
_u_hu___,s,euphuist,"['n', 'r', 'a', 'o', 'l']"
__rr_ker,l,lorriker,"['a', 's', 'c', 'u']"
i___e_u_,o,idoneous,"['l', 'r', 't']"
hu_stru_,m,humstrum,"['n', 'e']"
wo__dish,l,worldish,"['n', 'e']"
__slal_a,d,dyslalia,"['e', 'u', 'm']"
g_lt_e__,d,gilthead,"['r', 's', 'o', 'n']"
__l_l__e,a,palmlike,"['o', 't', 'n', 's']"
___en_ng,d,hodening,"['a', 'r', 's', 't']"
____m_l_,e,bedimple,"['a', 'o', 'n', 'r', 't']"
__ellman,h,shellman,"['r', 't']"
_a_ena__,t,catenary,"['l', 'm', 'd']"
glass_ly,i,glassily,"['t', 'e']"
upr_i_er,a,upraiser,['n']
_nfi_ity,u,unfixity,['c']
__n_h___,l,sinkhole,"['c', 't', 'a', 'r']"
_nco___n,e,encolumn,"['a', 'i', 'r']"
tr_ad_st,i,triadist,"['e', 'o']"
p_g_n_om,a,pagandom,['i']
p_dd_d__,i,poddidge,"['a', 'l', 's', 'y']"
__p__n_e,a,captance,"['i', 'o', 'l', 'r']"
blowin__,g,blowings,['e']
tin__ian,g,tinggian,"['u', 'l']"
____ca__,f,offscape,"['t', 'i', 'r', 'l']"
slip_an_,d,slipband,['h']
moti_ity,l,motility,"['v', 'c']"
o__r_orn,e,overworn,"['b', 't', 'a']"
g__m___r,a,gasmaker,"['o', 'i', 'l']"
b_ughte_,n,boughten,['r']
t_r_t__l,i,turntail,"['e', 'h', 'o', 's']"
__oto_o_,d,protogod,"['h', 'n', 'l', 'a']"
_r_p_b__,a,drapable,"['o', 'i', 't']"
_____ac_,r,sourjack,"['b', 'e', 't', 'l', 'i']"
_e__ete_,m,helmeted,"['r', 'p', 's', 'n', 'o']"
_o_____n,e,somewhen,"['i', 'r', 'a', 'l', 't']"
si__si__,n,sinesian,"['l', 'g', 'o', 't']"
rh___d__,a,rhagades,"['o', 'i', 'n', 'l']"
peltate_,d,peltated,['s']
u_____at,e,undefeat,"['r', 'i', 'p']"
_oo_m_i_,d,doormaid,"['n', 'e', 'l']"
____ha_e,s,misshape,"['o', 'c', 'g', 'l']"
__piri__,e,expiring,"['a', 's', 't']"
pl__eful,t,plateful,['o']
u____r_d,e,unleared,"['o', 'i', 't', 's']"
_st_____,r,astringe,"['o', 'l', 'c', 'u', 'd']"
__lk_a__,m,milkmaid,"['o', 's', 'e']"
r___mi__,e,racemize,"['o', 'n', 't']"
ma_i_ist,g,magirist,['n']
___v_lv_,n,nonvalve,"['i', 'r', 's', 'c', 'p']"
____e__l,r,prateful,"['o', 'n', 'i', 's', 'c']"
_aca_a__,m,macarani,"['t', 's', 'e', 'l']"
_adlands,b,badlands,['g']
c___e_er,n,conveyer,"['a', 't', 'l', 'i']"
allo_amy,g,allogamy,['n']
peterl__,o,peterloo,"['a', 'i']"
m__e___l,a,material,"['o', 'n', 's']"
_ers_ned,p,personed,['i']
roa__man,d,roadsman,"['h', 't']"
____rki_,a,autarkic,"['e', 'n', 'o', 's']"
_ire_ork,w,wirework,"['f', 'g']"
_e_ia_a_,l,heliacal,"['r', 'd', 'm']"
__u__un_,o,mouzouna,"['r', 't', 's', 'l', 'c']"
_a__f___,r,variform,"['l', 'e', 's', 'd', 't']"
s__s_a__,y,skyscape,"['b', 'u', 't', 'i', 'l']"
_hipping,c,chipping,['w']
ba_k_a__,l,backwall,"['d', 'r', 's', 't']"
s___li__,e,seerlike,"['n', 'a', 'o', 't']"
hie_____,r,hierurgy,"['a', 'o', 'n']"
ba_uette,g,baguette,['q']
_orene__,s,soreness,['f']
__d__a__,e,federate,"['i', 'n', 's', 'o', 'l']"
p___ul__,n,pinnular,"['e', 'o', 's', 't']"
__to_o__,l,entozoal,"['y', 'i', 'g', 'u']"
_i_tl___,s,wistless,"['n', 'r', 'a']"
s_r___ts,p,spraints,"['e', 'o', 'u', 'c']"
a__ri_i_,m,amoritic,"['n', 's', 'd', 'p']"
snows_i_,l,snowslip,"['h', 't']"
prev___t,i,previsit,"['o', 'a']"
____lik_,e,nestlike,"['o', 'a', 'r', 'u']"
l_r__tic,o,lordotic,['a']
s__to__s,i,sixtowns,"['e', 'a', 'u', 'r']"
t_p_rin_,a,taphrina,"['e', 'o']"
ca__iop_,s,cassiope,"['r', 'l']"
____i_e_,a,jussiaea,"['r', 'n', 'o', 't', 'l']"
di_ter_n,p,dipteran,"['o', 's']"
__l_city,a,salacity,['o']
m__otalc,e,megotalc,['x']
_a__e_ia,l,galleria,"['m', 'c', 'b']"
____n_s_,a,paganist,"['o', 'e', 'r', 'l']"
____lou_,i,sibilous,"['e', 'a', 'r', 'n']"
s_o____d,p,scopiped,"['t', 'r', 'n']"
fr__pi__,m,frumpily,"['e', 'o', 'n']"
___yb___,a,grayback,"['o', 'i', 'e', 'n', 'l']"
d___h_ad,m,dumbhead,"['r', 'l', 'o', 'n']"
_i__l___,m,pinoleum,"['a', 's', 'r', 't']"
_rin_oid,t,tringoid,"['p', 'c']"
_i___i_e,t,vintlite,"['s', 'r', 'o', 'a']"
oi_berr_,l,oilberry,"['a', 's']"
la_ru_ca,b,labrusca,"['i', 'n']"
__av___l,c,chavicol,"['e', 'r', 's']"
t__nt_ng,i,taunting,"['w', 'h', 'r']"
_a_i_ad_,l,palisado,"['e', 'r', 'c']"
___at___,e,sedative,"['n', 'o', 'r', 'u', 'l']"
p_rt____,o,porthook,"['a', 'e', 'i']"
__z___nt,e,gazement,"['i', 'o', 'r']"
urome_er,t,urometer,['n']
a_____u_,i,acrisius,"['o', 'e', 'm', 'n', 't']"
p_pahood,u,pupahood,['i']
_s_h__ic,t,asthenic,"['o', 'p', 'l', 'r']"
s_a_w__t,p,snapwort,"['e', 'd', 'l']"
__a__e_k,n,swanneck,"['r', 'b', 'l', 'h']"
____b_dy,o,homebody,"['i', 'a', 'r']"
__r____s,u,portunus,"['e', 'i', 'a', 'l', 'c']"
cac____a,m,cacosmia,"['e', 'l', 'n', 'r']"
____az__,t,tetrazyl,"['d', 's', 'o', 'i']"
bar_s___,m,barmskin,"['e', 'd', 't']"
_o__l_t_,e,qoheleth,"['i', 'a', 'n', 'r']"
_acks_op,t,backstop,['h']
_v_rh_r_,l,overhurl,"['a', 't', 'd']"
l____r__,n,latheron,"['i', 's', 'u', 'c', 'd']"
s_u_____,q,squiblet,"['o', 'r', 'n', 'a']"
c_ck____,o,cockboat,"['i', 'e', 'n', 'r', 's']"
s__n____,a,standage,"['i', 'o', 'r', 'l', 'p']"
da_ali_e,t,danalite,['z']
e___ddle,u,enfuddle,"['a', 'i', 'o']"
p____se_,r,promiser,"['a', 'n', 'l']"
teske__a,i,teskeria,"['n', 'l']"
__n__m__,y,syntomia,"['e', 'c', 'r', 'l']"
co__n___,e,cozenage,"['i', 'r', 't']"
u______d,k,unkicked,"['o', 'a', 'r', 't', 's']"
_r_br__y,t,crebrity,"['a', 'p', 'o']"
_____g_e,a,analogue,"['i', 'r', 's', 't', 'c']"
riveri_e,n,riverine,['z']
spr_cif_,u,sprucify,['a']
_____bo_,c,cachibou,"['e', 'r', 'n', 't', 'l']"
g____a__,f,griffade,"['l', 'o', 's', 'n', 't']"
__ll_a__,i,billiard,"['e', 't', 'o', 'n']"
_las_i__,t,blasting,"['p', 'c', 'e', 'm']"
k_obwood,n,knobwood,['i']
plata_u_,n,platanus,['m']
_illadar,s,silladar,"['k', 'b']"
s_ni____,l,senilely,"['a', 'o', 't', 'r']"
is____m_,o,isodrome,"['a', 'n', 't']"
t_____ee,l,tullibee,"['r', 'o', 'a', 'n']"
_a__w___,l,lacewing,"['o', 'r', 'd', 't']"
intere_t,a,intereat,['s']
sh_ap___,l,shrapnel,"['i', 'g', 'o']"
m_r___t_,o,moronity,"['e', 'a', 's', 'l']"
ce_tu_ia,n,centuria,"['s', 'l']"
___oote_,d,unrooted,"['a', 's', 'h', 'i']"
havan_s_,e,havanese,['i']
_r____g_,a,crimpage,"['o', 'n', 't', 's']"
bloc__ng,i,blocking,['a']
g_meless,a,gameless,['o']
him__i__,t,himation,"['e', 'l', 'r', 's']"
__u___n_,c,couchant,"['i', 'r', 'e', 's', 'l']"
sl_tte_y,a,slattery,"['i', 'o']"
_o_o__t_,l,lopolith,"['n', 'e', 'a', 'c', 'r']"
vo_al_ze,i,vocalize,['t']
no_e_dom,l,noveldom,"['r', 's']"
b_o_y___,i,biotypic,"['r', 'l', 'n']"
_rota_um,l,crotalum,"['p', 'g']"
_s_____y,e,esterify,"['o', 'a', 'l', 'n']"
_i__d___,l,killdeer,"['o', 'n', 'a', 's']"
de__able,i,defiable,"['t', 's']"
dow_pou_,n,downpour,"['s', 't']"
__raclid,e,heraclid,"['y', 'p']"
__me_e__,s,rimeless,"['n', 'o', 'a', 't', 'c']"
_eincite,r,reincite,"['s', 'l']"
__ntw___,o,bentwood,"['a', 'i', 'r', 's']"
_____te_,a,hanaster,"['i', 'o', 'l', 'c', 'u']"
mega_it_,l,megalith,"['y', 'r']"
_u_l_gh_,t,sunlight,"['o', 'e', 'a']"
__anking,l,blanking,['r']
_ut_hape,s,outshape,['c']
e_idanid,r,eridanid,['p']
_l__m_r_,a,alhambra,"['e', 'o', 'i']"
__i_l___,s,voidless,"['r', 'a', 't', 'n']"
_terom_s,p,pteromys,"['a', 'i']"
a_letree,x,axletree,['p']
p____a_p,r,pericarp,"['o', 's', 'l', 't']"
___d____,a,avadavat,"['e', 'n', 'o', 'i', 'r']"
s__d____,l,seldomly,"['n', 'i', 'a', 'r']"
___le__e,d,impledge,"['o', 'a', 'n', 't']"
bli__i__,n,blinking,"['e', 't', 's']"
co_ati_e,n,conative,['m']
_bs_r___,a,absaroka,"['t', 'e', 'i']"
_v_rhaul,e,overhaul,"['i', 't']"
_ffe_e_t,a,afferent,"['o', 'c', 'l']"
a__i___a,l,achillea,"['s', 'n', 'r', 't', 'd']"
_oo_ecap,g,goosecap,"['t', 'd']"
ire_____,l,irefully,"['n', 'a', 'o', 't']"
__meroot,u,fumeroot,['i']
_mo_____,r,amorphus,"['e', 'i', 'n', 't', 'l']"
_ri_ur__,t,tritural,"['e', 'o', 'n', 's']"
z____e_o,a,zapatero,"['i', 'n', 'l', 's']"
p___p_y_,h,phosphyl,"['a', 'i', 'r', 'e']"
i_____e_,r,includer,"['o', 'a', 't', 's']"
_p_____w,l,upfollow,"['s', 'e', 'i', 'a', 'r']"
b_nx_ing,a,banxring,['u']
_o__a_al,p,cophasal,"['r', 'n', 't', 'm']"
c_r_____,i,curiatii,"['o', 'e', 'n', 's', 'l']"
___cc_py,o,reoccupy,"['a', 'i', 's', 'n']"
rami_i_d,e,ramified,"['n', 'l']"
_os_h_rb,e,noseherb,"['t', 'p']"
__em__ne,r,cremorne,"['i', 'a', 'p']"
___r_i__,d,overwind,"['a', 't', 's', 'l']"
__s__se_,r,disposer,"['n', 'a', 'u', 'c']"
_ea_skin,d,headskin,['r']
_lu___ll,e,bluebell,"['n', 's', 'i']"
v_ron_s_,e,veronese,"['i', 'a']"
__lf_i__,e,selfcide,"['h', 'n', 'a', 'o']"
_l___h__,a,claithes,"['o', 'n', 'r', 'u']"
__o__ule,p,proagule,"['c', 's', 't', 'n']"
_nc_o_c_,i,inchoacy,"['r', 'u', 'e']"
c_tenant,o,cotenant,['u']
wh_____g,i,whipking,"['e', 'o', 'r']"
m_l___e_,t,maltster,"['i', 'o', 'n']"
s_y_____,r,skywrite,"['o', 'a', 'n', 'l', 'c']"
_nrecke_,d,unrecked,['i']
vo_p_a_e,l,volplane,['t']
tenta_le,c,tentacle,"['b', 's']"
_o_m____,c,coumalic,"['r', 'n', 'e', 't']"
o__i__l_,f,offishly,"['e', 'n', 'r', 't']"
__o_kl__,c,chockler,"['a', 'i', 's', 'n']"
__b____g,n,unbating,"['e', 'o', 'r', 'l']"
u_clov__,n,uncloven,['a']
mari_ram,g,marigram,"['d', 'o']"
a_a___ma,t,anathema,"['i', 's', 'r', 'u']"
raref_er,i,rarefier,['t']
a___ala_,e,apetalae,"['n', 'r', 's']"
____f_er,i,pacifier,"['o', 'l', 'n', 't']"
_ei__ba_,w,weighbar,"['s', 'n', 'o', 'l']"
cad_cit_,u,caducity,['e']
_urns_in,t,turnskin,['b']
g_____s_,h,gandhist,"['e', 'o', 'r', 'l']"
___i_t__,d,foliated,"['r', 's', 'n', 'c']"
_____ic_,s,brassica,"['o', 'e', 'n', 't']"
_____om_,e,helpsome,"['a', 'i', 'r', 't']"
___ip_d_l,a,antipedal,"['o', 'r', 's']"
jo___tai_,l,jollytail,"['n', 's']"
mi_r_ni__,z,micronize,"['s', 'a', 't']"
th__rti__,a,thwarting,"['e', 'o', 'u']"
ten_sitis,o,tenositis,"['a', 'd']"
d__ryd__m,u,dacrydium,"['e', 'o', 's']"
celloi_i_,d,celloidin,"['t', 'r']"
str_bi_us,l,strobilus,['a']
___ghou__,d,staghound,"['e', 'i', 'r', 'l']"
d_p_si___,m,depositum,"['a', 'n', 'l']"
_e___v__e,a,resalvage,"['i', 'o', 't', 'n']"
_ot_ntiz_,e,potentize,"['a', 'c']"
b___ll___,y,berylloid,"['a', 'n', 't', 's', 'c']"
_yt______,m,mythicism,"['o', 'e', 'a', 'r']"
____i_try,a,chemiatry,"['o', 's', 'n']"
______ti_,a,pneumatic,"['o', 'r', 's', 'l']"
______b_y,l,laughably,"['e', 'i', 'o', 'n']"
a_o_ubine,z,azorubine,"['l', 'c']"
i_o__o_i_,r,isotropic,"['n', 'h', 'a', 'e', 'l']"
_a__t____,s,saintship,"['r', 'l', 'o', 'e', 'c']"
_o______e,r,portgrave,"['i', 'n', 'l', 's']"
o__o_ho__,c,octochord,"['p', 'e', 'n', 's', 'i']"
_asilysis,b,basilysis,['c']
sec_n_ine,d,secundine,"['o', 't']"
si__ere__,l,sincerely,"['t', 'g', 'v', 'a']"
_u___k___,n,funmaking,"['e', 'o', 'r', 't', 's']"
ly_g_yeae,n,lyngbyeae,"['o', 'h']"
c_ckh__se,o,cockhorse,"['u', 'a']"
reaban__n,d,reabandon,['i']
___m__a__,s,esemplasy,"['r', 't', 'i', 'o', 'n']"
___r_____,t,thirtieth,"['o', 'a', 'n', 's']"
___bu____,l,globulite,"['r', 'a', 'n', 's']"
am_ri_tic,o,amoristic,['e']
____ogou_,a,analogous,"['i', 'e', 'r']"
__e_de___,l,slenderly,"['o', 'u', 'i', 'p', 't']"
_dno_in_l,a,adnominal,['e']
__hin__id,p,sphingoid,"['c', 'a', 'e', 't']"
a_acr_nal,m,amacrinal,"['o', 't']"
sott_shl_,i,sottishly,"['a', 'e']"
_ti_ii_a_,l,ptiliidae,"['s', 'c', 'u', 'r']"
_eg______,r,regardful,"['i', 'o', 'n', 't', 's']"
allopa__y,t,allopatry,['h']
___n_i_u_,t,transitus,"['o', 'e', 'c', 'l']"
s___ic_a_,r,subrictal,"['e', 'n', 'o']"
___dbo__d,a,sandboard,"['e', 'i', 'l']"
__p_i_i__,h,amphibion,"['l', 'e', 't', 's', 'r']"
be_o___e_,l,becollier,"['n', 'a', 't']"
___z__i__,r,furzeling,"['o', 'a', 't', 's', 'c']"
c_cksc___,o,cockscomb,"['r', 'p', 'a', 'i']"
_i___wor_,e,siegework,"['t', 'l', 'a', 'n']"
se_istiff,m,semistiff,"['r', 'n']"
____imi__,y,sublimity,"['e', 'n', 'a', 'r']"
p_u___e_l,d,poundmeal,"['r', 'i', 's', 't']"
p_r_d_xer,a,paradoxer,"['i', 'y']"
__tt__h__,a,battakhin,"['e', 'o', 's', 'r', 'c']"
__atin_st,e,beatinest,['l']
r_d__r_v_,e,redeprive,"['a', 'o', 'g']"
c_xc_mbic,o,coxcombic,"['a', 'u']"
m_lopo_i_,e,melopoeia,"['d', 'y']"
ves_erin_,p,vespering,['t']
sub_que__,a,subaquean,['i']
b_ackbin_,l,blackbine,"['g', 'r']"
_a_p_____,l,lampsilus,"['e', 'r', 'o', 'n', 'c']"
s_o_ester,p,spokester,['m']
_nder_ire,u,underfire,"['t', 's']"
__r____rd,n,northward,"['e', 'i', 's', 'c']"
_____im__,r,preprimer,"['a', 'o', 'n', 't']"
__r__t_ss,e,hermitess,"['a', 'o', 'n', 'c']"
arrowli__,e,arrowlike,"['n', 's']"
_qua__c__,s,squamscot,"['e', 'i', 'l']"
__ly_____,d,polysided,"['a', 'r', 'n', 'c']"
sh_______,l,shadbelly,"['i', 'o', 'r', 'n']"
_he___e__,s,wheatless,"['i', 'r', 'n', 'c', 'o']"
p_s_p_oo_,t,pestproof,"['a', 'i', 'l']"
__t___b__,a,alterable,"['i', 'o', 'n', 'u']"
s_c___g__,a,sacralgia,"['e', 'o', 'n']"
c_______t,o,chinaroot,"['e', 'l', 's', 'u', 'm']"
g_tti_ess,u,guttiness,"['o', 'a']"
fo_esense,r,foresense,"['l', 'm']"
_omeop_t_,h,homeopath,['i']
q_alm____,y,qualmyish,"['e', 'd', 't']"
__y_p_yta,r,bryophyta,"['s', 'l', 'e']"
steg_d__t,o,stegodont,"['a', 'i']"
unkne__ed,l,unknelled,"['s', 't']"
____g__i_,o,monogenic,"['a', 'r', 't', 's']"
_____ab__,l,preliable,"['s', 'n', 't', 'u']"
ext_em_ty,i,extremity,"['a', 'p']"
__e_____k,l,shellback,"['o', 'r', 'i', 'n', 't']"
_a______d,o,fairyhood,"['e', 'l', 'n', 't']"
e_b_acive,m,embracive,"['l', 'x']"
_l__kl_k_,e,clerklike,"['a', 'o', 'b', 'n']"
_e__ddle_,r,befuddler,"['s', 'i', 'a', 'n']"
_cc_pab__,l,occupable,"['i', 'y', 's']"
s____for_,l,sulciform,"['t', 'e', 'a', 'n']"
_h___typ_,e,chemitype,"['o', 'r', 'a', 's']"
p__ga____,e,pergamene,"['i', 'o', 'l', 's']"
____at___,r,purgative,"['n', 'o', 's', 'c', 'l']"
__f_____t,o,oxfordist,"['e', 'n', 'a', 'l']"
notho__ur,a,nothosaur,['e']
___t_n___,s,meatiness,"['o', 'r', 'l', 'c', 'u']"
e__ell___,a,expellant,"['i', 'o', 's', 'r', 'c']"
_i____a__,r,microwave,"['l', 'd', 's', 'n']"
_ec___i_e,n,necronite,"['a', 's', 'l']"
u_ho_iday,l,unholiday,['r']
s_ockfac_,m,smockface,['t']
______i_e,n,banjorine,"['t', 'l', 's', 'c', 'u']"
_h_t_n_u_,i,chitinous,"['p', 'a', 'e']"
_ones_oga,t,conestoga,"['b', 'm']"
__nere___,s,syneresis,"['o', 'a', 't', 'g']"
_k_pp___d,e,skippered,"['a', 'o', 'l']"
__t_r__t_,e,externate,"['i', 'o', 's', 'u', 'c']"
m______i_,o,molossoid,"['a', 'e', 'n', 'r', 't']"
p_e__t__e,i,plenitide,"['r', 'a', 'o', 's']"
_q__w____,a,squawking,"['e', 'o', 'r', 'l', 't']"
___i__ch_,a,antiarcha,"['e', 'o', 's']"
fo_gette_,r,forgetter,"['d', 'u']"
_omo__in_,l,homocline,"['g', 'r', 't']"
m___e____,n,mannequin,"['o', 'r', 't', 's']"
__o_to_i_,s,anostosis,"['r', 'p', 'c', 'e']"
_oorb_rr_,m,moorberry,"['a', 'd', 'i']"
knobs__ck,t,knobstick,['a']
m_mm__i_m,a,mammonism,"['u', 'r', 'l', 'e']"
_l_i_e__y,t,altimetry,"['n', 'o', 's', 'c']"
_nt___ony,p,antiphony,"['e', 'r', 'u']"
_er_ei_er,p,perceiver,"['l', 's', 'n']"
______sis,p,apophysis,"['e', 'n', 'r', 't', 'l']"
a___nsion,c,accension,"['p', 'd']"
_rotr_aty,p,protreaty,"['i', 'u']"
e_endato_,m,emendator,"['v', 'x']"
__blami_g,n,unblaming,"['e', 's']"
_rag____e,d,dragonize,"['t', 'l', 'b', 'f']"
__lc_d___,o,holcodont,"['i', 'e', 'a', 's']"
____e_o__,r,grapewort,"['i', 'n', 's', 'l', 'c']"
__t_m_t__,e,potometer,"['i', 'a', 'n', 'u']"
g_______t,o,gonoblast,"['e', 'r', 'i', 'c', 'u']"
b_rb_rian,e,berberian,"['u', 'o']"
h_v______,a,havermeal,"['o', 'i', 'n', 's']"
sara_oga_,t,saratogan,['l']
m__cto___,y,myectopia,"['n', 'r', 's']"
e__ditely,u,eruditely,['a']
____ss___,i,nipissing,"['a', 'e', 'o', 'r']"
_h_______,c,chiococca,"['e', 't', 'r', 'n', 's']"
i_fi__i__,y,infirmity,"['g', 'e', 'o', 'l']"
h__m_n___,d,hodmandod,"['e', 'i', 'r']"
o_t____l_,g,outjuggle,"['a', 'i', 'r']"
_____r_v_,a,calatrava,"['e', 'i', 'o', 'n']"
_isesteem,d,disesteem,['w']
__termelt,i,intermelt,['a']
______ess,l,chillness,"['r', 'a', 'o', 't']"
s__rra__e,l,stirrable,"['u', 'p', 'c']"
_pic__i__,e,epicenism,"['l', 't', 'a', 'r']"
_ul__b_al,m,muliebral,"['c', 's', 't']"
