masked_word,target,original_word,wrong_guesses
la_civie_t,n,lascivient,"['r', 'u']"
m_cr_rg_es,i,micrurgies,"['a', 'o']"
p_____s__s,y,pyrocystis,"['e', 'a', 'n', 'h']"
la_at___ly,i,laxatively,"['g', 'n', 'r', 'c']"
m____h____,o,monkshoods,"['i', 'e', 'a', 'r']"
mass_proo_,f,massyproof,['e']
______n_u_,c,orchioncus,"['e', 'a', 't', 'l']"
_n_oc_sing,u,unfocusing,['a']
arca__cero,u,arcabucero,['i']
lu_psuck_r,m,lumpsucker,"['n', 'a']"
___c_c__ca,y,exocyclica,"['n', 'r', 't', 's', 'h']"
_e___m__ph,t,tetramorph,"['i', 'l', 'n', 's']"
m_tloc_ite,a,matlockite,"['h', 'r']"
c_v_l___ly,a,covalently,"['i', 's', 'u', 'g']"
brah_an_ss,m,brahmaness,"['d', 'i']"
__c____i__,o,recolonize,"['a', 't', 's', 'u', 'm']"
___c___o__,h,pitchbrown,"['e', 'a', 's', 'l', 'u']"
____toss__,l,welltossed,"['a', 'i', 'r']"
________rd,a,matchboard,"['e', 'i', 'n', 'l']"
kr_s_n__s_,i,krishnaism,"['o', 'e', 't']"
_o_e_s__te,i,koreishite,"['n', 'a', 'l']"
b_______d_,a,barramunda,"['e', 'i', 'o', 't']"
h_nh___i__,s,henhussies,"['a', 'o', 'r', 'l']"
_______i_g,n,remounting,"['a', 'l', 's', 'c']"
g__bst_ked,a,grubstaked,"['o', 'm']"
_n__ni____,e,unveniable,"['o', 't', 's', 'm']"
un_utinou_,m,unmutinous,"['a', 'c']"
_t_r_m_t_r,e,uterometer,"['s', 'a', 'i']"
____ic____,u,foeniculum,"['a', 'r', 't', 's']"
____a___o_,e,heelandtoe,"['i', 'r', 's', 'c']"
sp_rnw_ter,a,spurnwater,['i']
apa__h__py,t,apanthropy,"['c', 's', 'i', 'e']"
nonerud__e,t,nonerudite,['a']
__c___h___,e,necrophile,"['a', 't', 's', 'u']"
___ih_____,a,marihuanas,"['e', 'o', 't', 'l']"
___est_b_e,i,divestible,"['a', 'o', 'n', 'r']"
____tton__,e,sweettoned,"['i', 'a', 'l']"
__x__t____,h,hexastichy,"['o', 'n', 'r', 'l']"
_____r__o_,a,sangdragon,"['e', 'i', 't', 'l']"
u___l___ed,a,unsalaried,"['o', 't', 'c', 'p']"
discissio_,n,discission,['a']
_______ke_,r,trailmaker,"['o', 'n', 'c', 's', 'd']"
___o__c_ty,i,ergodicity,"['n', 'a', 'l']"
re___e__te,a,realienate,"['c', 'o', 's']"
m__a_____a,o,monaxonida,"['e', 't', 'l', 's', 'r']"
__t_r____r,l,interpolar,"['s', 'c', 'u', 'h', 'm']"
a_ia_ho_o_,d,adiaphoron,"['c', 'l', 'm', 't']"
__mi____ic,e,hemihedric,"['s', 'o', 't']"
__u__fully,o,soughfully,"['t', 'e', 'r']"
___d_tor__,s,sandstorms,"['i', 'e', 'l', 'p']"
li_tle__ly,s,listlessly,['f']
_e___bl__s,d,deathblows,"['r', 'i', 'n', 'u']"
_d_n___pi_,s,odontaspis,"['c', 'e', 'r', 'u']"
___e__a___,s,disembarks,"['l', 'n', 'y', 'u', 'c']"
c_a_iti___,o,coalitions,"['e', 'r', 'd']"
___i_aliz_,e,decimalize,"['n', 'r', 't']"
_acr__cia_,m,macroscian,"['l', 'e', 'd', 'u']"
_____qu___,l,colloquial,"['e', 'r', 'n', 's']"
ne_th____e,r,nerthridae,"['o', 's', 'l', 'u']"
___l_l__n_,i,chilblains,"['e', 'o', 'r', 'g', 't']"
__o_ch_ol_,i,bronchioli,"['e', 't', 's']"
h_r___m__t,a,harassment,"['o', 'i', 'l']"
_o___tne__,r,copartners,"['l', 'i', 'u', 'd']"
_oot_o____,r,footlocker,"['i', 'n', 's', 'a']"
___o__op__,r,endotrophi,"['c', 'a', 's', 'y', 'l']"
v__ityping,a,varityping,"['l', 'e']"
mis_oo_ery,c,miscookery,['p']
____ew____,l,stonewally,"['i', 'r', 'c', 'd', 'p']"
co__actest,m,compactest,['n']
_nbr___in_,g,unbrowsing,"['e', 'a', 't']"
in_er____e,a,interpause,"['l', 'o', 'c', 'd']"
_po___lle_,d,spotbilled,"['a', 'r', 'n']"
p_nct__ate,u,punctulate,['r']
te__n__ue_,q,techniques,"['r', 'l', 'o']"
_y_o_e_lly,p,hypogeally,"['r', 'n', 't']"
_u_a____u_,m,fumatorium,"['s', 'e', 'l', 'n', 'c']"
s_bop_rcl_,e,subopercle,"['a', 'y']"
c_ta_ge_ts,n,cotangents,"['u', 'i']"
____in____,r,carbineers,"['o', 't', 'l', 'g', 'u']"
su_fl_ri_g,n,sunflaring,['o']
pl_to_ize_,a,platonizer,['u']
__a_n_fo__,l,plainsfolk,"['r', 'm', 'g', 'c']"
s____yc_c_,d,skiddycock,"['a', 'e', 'l', 't']"
app___a_ed,t,approbated,"['i', 'l', 'c']"
pregus__n_,t,pregustant,"['i', 'o']"
_nad_q_at_,e,unadequate,['i']
_e____r___,i,pediatrist,"['o', 'n', 'l', 'c', 'm']"
_iv_______,r,riverboats,"['n', 'l', 'd', 'c']"
sy_a_a_is_,t,synaxarist,"['m', 'l', 'g']"
selfgo__e_,t,selfgotten,"['r', 'd']"
_a_aa_____,i,canaanitic,"['r', 's', 'l', 'p']"
u______i__,a,uncavalier,"['o', 't', 's', 'p', 'd']"
__p____m__,c,septicemic,"['r', 'o', 'a', 'n', 'l']"
_illilitre,m,millilitre,"['b', 'v']"
__p___tter,c,copycutter,"['i', 'a', 'l']"
s_ows_oken,l,slowspoken,['m']
_a___ar___,i,familarity,"['e', 's', 'n', 'd']"
tr_ta_op_c,i,tritanopic,"['m', 's']"
h_me_m_rph,o,homeomorph,"['a', 'y']"
z____r____,s,zephyrless,"['o', 'i', 'a', 'n', 't']"
_i_a__sau_,t,titanosaur,"['e', 'm', 'l', 'c']"
_ran_y_all,b,brandyball,['g']
st____l__d,e,stagebleed,"['i', 'o', 'r']"
__ckbe_rer,a,sackbearer,"['l', 'n']"
__c_nn_c__,e,reconnects,"['i', 'a', 'l', 'u']"
_uprap_dal,e,suprapedal,"['i', 'o']"
_o___o_t__,l,longcoated,"['r', 's', 'i', 'p']"
___nd_m_r_,e,ependymary,"['o', 'i', 's', 'u']"
__xas____n,o,doxasticon,"['e', 'h', 'm']"
___s_de__y,i,quasideify,"['o', 'r', 'l']"
inscu__ing,l,insculping,['r']
_es_e___s_,t,westermost,"['i', 'a', 'n', 'p', 'l']"
fair__l_g_,y,fairyology,"['s', 'h']"
_____rb_nd,l,collarband,"['e', 'i', 'u']"
tremato_e_,d,trematodes,['n']
g___c_____,r,graecophil,"['n', 's', 't', 'u', 'y']"
or__illing,m,oremilling,['h']
_io__o__i_,r,dioscorein,"['b', 'p', 'l', 'a', 'h']"
l____c____,a,landscapes,"['i', 'o', 't', 'r', 'u']"
_t_a__a___,p,strappable,"['d', 'n', 'y', 'g', 'c']"
_a______o_,l,ballington,"['r', 'e', 'c', 's', 'm']"
la____abl_,e,lamentable,"['r', 'i', 'c', 'o']"
__e_i_____,r,prediatory,"['n', 's', 'l', 'c']"
exp_gna_le,u,expugnable,"['i', 'o']"
er_man_h_s,t,erimanthus,"['c', 'o']"
___u___ll_,i,fiducially,"['e', 'r', 'n', 'o', 't']"
__u_ie_is_,r,fourierist,"['l', 'n', 'a']"
d_e__f___y,l,drearfully,"['i', 'n', 'o']"
w_rld_ug_t,a,worldaught,['b']
an____agu_,l,antiplague,"['o', 's', 'h']"
wi___etai_,l,wiggletail,"['d', 'n']"
_abula_in_,t,tabulating,['c']
f__me_ship,r,farmership,"['o', 'l']"
b____s_e_s,d,bloodsheds,"['r', 't', 'i', 'a']"
_l____d__d,e,bluntedged,"['i', 'a', 'o', 'r']"
__ree__e_e,n,threescene,"['p', 'l', 'a', 'o']"
__n_b_nit_,a,langbanite,"['o', 'y', 's']"
s___n_____,t,strontitic,"['e', 'a', 'l', 'p']"
pr_canc_l_,e,precancels,['o']
p__ju_ious,r,perjurious,"['d', 'a']"
_i_rother_,m,microtherm,"['a', 'y']"
an_mom__ry,e,anemometry,"['i', 'u']"
l_g_______,r,lightarmed,"['o', 'n', 's', 'c']"
___nsud___,t,transudate,"['i', 'o', 'c']"
____ell__g,n,funnelling,"['a', 'r', 'o']"
_ege_dries,l,legendries,['a']
ou________,s,outkissing,"['e', 'a', 'r', 'l', 'c']"
_n__ilized,u,unutilized,"['a', 'o']"
t__ta___ta,f,tuftaffeta,"['i', 's', 'r']"
m__y______,d,manyhanded,"['i', 'o', 'l', 'r']"
ta_hy_a_ia,l,tachylalia,"['m', 'p']"
r___oson__,i,radiosonic,"['e', 'h', 't', 'p']"
subsyno__l,d,subsynodal,"['r', 'e']"
g______s__,l,galactosyl,"['e', 'i', 'r', 'n']"
p_r______r,u,periuvular,"['o', 'n', 't', 's', 'c']"
inch_a_ing,t,inchoating,['e']
wa__in___n,l,wallington,"['e', 'm', 'r', 's']"
o_ocoi_eus,d,odocoileus,['n']
___a_i__i_,s,metabiosis,"['c', 'n', 'r', 'l', 'p']"
res____i__,d,resudation,"['l', 'g', 'c']"
___l_____s,i,toiletries,"['a', 'n', 'c', 'u']"
_r_v__hick,t,trevethick,"['a', 's']"
_a__in_t_n,g,washington,"['r', 'l', 'u']"
_____i_i_m,d,gadolinium,"['s', 'r', 't', 'e', 'c']"
tridiurn__,l,tridiurnal,"['e', 's']"
u_sh_____e,a,unshavable,"['i', 'o', 'r', 't']"
____h__l__,e,sixwheeler,"['o', 't', 'a', 'n', 'c']"
__f____a__,i,infiltrate,"['d', 'u', 'b', 'c']"
dorsim_so_,e,dorsimeson,"['a', 'y']"
kl__kkl__k,o,klookklook,"['c', 'i']"
__l___y___,i,falsifying,"['o', 'e', 't', 'r']"
n__h___oc_,t,nightstock,"['e', 'a', 'r']"
le________,r,lemuriform,"['a', 'n', 't', 's', 'c']"
rain_tor__,s,rainstorms,['d']
__er_r_ft_,d,overdrafts,"['i', 'g', 'c', 'h']"
__s_r___r_,o,gastropore,"['i', 'n', 'd', 'u']"
ma_quera_e,d,masquerade,['t']
___lp__so_,r,mailperson,"['u', 'h', 'c', 't']"
tume__en_e,c,tumescence,['r']
_o_____i__,l,rockallite,"['n', 's', 'u', 'p', 'g']"
un_hie_ish,t,unthievish,['c']
__a____ta_,y,phagocytal,"['i', 'r', 'n', 's', 'u']"
______coc_,b,lubbercock,"['a', 'i', 's', 'n']"
w________g,i,whispering,"['o', 'a', 'l', 't']"
_____s__w_,r,beardstown,"['i', 'l', 'h', 'c', 'u']"
n__i_u__r_,a,naviculare,"['o', 't', 's']"
efflore__e,c,effloresce,"['n', 't']"
_ono______,r,gonorrheal,"['m', 'i', 't', 's']"
______ti__,e,clementine,"['o', 'a', 'r', 's', 'u']"
_o______h_,t,boatwright,"['n', 'e', 'l', 's', 'c']"
d__lo_a_l_,e,deployable,"['i', 'c', 's']"
inte_mu_a_,r,intermural,"['c', 'g']"
g__w______,e,grewsomely,"['n', 'i', 'a', 't']"
l_gislati_,e,legislativ,['c']
_mbile_o_s,a,ambilevous,"['r', 'n']"
pr_mo_____,e,premoisten,"['a', 'l', 'u']"
ten_om_cin,d,tendomucin,['a']
additi_ity,v,additivity,"['g', 'e']"
redecre_se,a,redecrease,"['n', 'i']"
i_____e_e_,r,incumbered,"['o', 't', 'a', 'l', 's']"
_e_f___fe_,o,selfroofed,"['i', 'a', 'n', 't', 'u']"
_____s_r__,o,hexoestrol,"['i', 'a', 'n', 'u']"
pi_hi_i_go,c,pichiciego,"['n', 't']"
br_adfac_d,e,broadfaced,"['y', 'i']"
woolwoo_ed,f,woolwoofed,['n']
inte_ch_se,a,interchase,['o']
d__elouper,i,dikelouper,"['v', 'a']"
_nl___n___,s,unlikeness,"['a', 'o', 't', 'r', 'g']"
__n___h__a,r,menorrhoea,"['i', 's', 't', 'c']"
_os__a___d,e,rosecarved,"['t', 'p', 'h']"
______p__y,o,conicopoly,"['r', 'e', 'a', 't', 's']"
___ogr___y,d,ideography,"['n', 'm', 't']"
vege_____n,a,vegetarian,"['o', 's', 'l', 'c']"
l_pid_st_i,e,lepidostei,['r']
___x_o____,e,reexposure,"['n', 'i', 'l', 'a']"
l__h___e_n,o,lophosteon,"['a', 'i', 'r', 'c']"
_ega_o_a__,r,megalosaur,"['t', 'y', 'i', 'n']"
he_ibra_ch,m,hemibranch,['l']
nonzionis_,t,nonzionist,['m']
__v__t____,s,devoutness,"['i', 'a', 'r', 'l', 'c']"
___mo_____,i,chamoisite,"['r', 'n', 'l', 'u']"
__lc_nl__e,a,falconlike,"['u', 's', 'v', 't']"
a__ershave,t,aftershave,"['l', 'n']"
octot_orp_,e,octothorpe,"['m', 'a']"
_l______t_,e,glauberite,"['o', 'n', 's', 'c', 'p']"
co___nated,m,comminated,"['u', 'p']"
___k_nh_yn,a,falkenhayn,"['o', 'i', 'r']"
_a_ndrymen,l,laundrymen,['h']
________ng,t,trajecting,"['o', 'l', 's', 'p']"
retr_n_s_l,a,retronasal,['i']
_____ma__a,i,chitimacha,"['e', 'o', 'n', 'r', 's']"
f_l_r_ming,u,fulcruming,['a']
__vo____o_,r,devoration,"['c', 'l', 's', 'u']"
_ach_ne_an,m,machineman,"['o', 'y']"
_i___iid__,c,ciconiidae,"['r', 'l', 't', 's']"
____nk_nds,a,womankinds,"['e', 'r', 't', 'c']"
g___de__e_,i,grinderies,"['o', 'a', 'l']"
_u_o___on_,a,automatons,"['r', 'e', 'i', 'l']"
s__i_____s,r,strictures,"['o', 'a', 'n', 'l', 'm']"
f_ostp_oof,r,frostproof,['l']
s_h_erell_,a,sphaerella,['c']
___gen__le,r,progentile,"['a', 'b', 's']"
r__r____o_,s,repression,"['t', 'a', 'c', 'g']"
dist_r_ers,u,disturbers,"['o', 'a']"
f____has__,e,firechaser,"['d', 'l', 'o']"
v_r__e_te_,d,virulented,"['a', 's', 'o', 'c']"
c__ssc____,o,crosscloth,"['e', 'a', 'i', 'u', 'n']"
m_d_f___l_,i,modifiably,"['e', 'c', 'n']"
w_i__s_a__,f,wringstaff,"['h', 'e', 'd']"
chel_d_oid,y,chelydroid,['a']
h__i__i___,l,helicoidal,"['n', 't', 'r', 's', 'm']"
_n_e__ace_,r,unterraced,"['f', 'p', 'l']"
hu_t_ing_y,l,hurtlingly,"['s', 'e']"
__pp____e_,i,hippurites,"['a', 'o', 'n', 'l']"
__pathiz_s,e,empathizes,['r']
t_ans_ute_,r,transmuter,['d']
__ll___ee_,w,willowweed,"['a', 'r', 'n', 't', 's']"
b____pl__e,c,backsplice,"['o', 't', 'n']"
o_t__er___,m,octamerism,"['u', 'n', 'l', 'p']"
r_ygr_sses,a,raygrasses,['o']
_is___gi_s,o,misologies,"['d', 'a', 'r', 't']"
e_u_erator,m,enumerator,['x']
s_a_hyurus,t,stachyurus,['p']
__s_m___ss,e,unsameness,"['i', 'o', 'l', 'b']"
on___dn_ss,w,onwardness,"['i', 't', 'l']"
_____t___d,e,escarteled,"['i', 'o', 'n', 'u', 'p']"
carr_t_est,i,carrotiest,"['u', 'h']"
___e_m____,s,superminis,"['a', 'o', 't', 'l']"
_light_ent,m,alightment,"['s', 'f']"
anis_p__al,o,anisopodal,['h']
p_eimagi_e,n,preimagine,"['z', 't']"
___b____t_,r,sombrerite,"['a', 'n', 'l', 'c']"
_____la___,y,symbolatry,"['e', 'i', 'd', 'n', 'u']"
_wic_fals_,e,twicefalse,['h']
c___c_w__d,h,churchward,"['o', 'e', 'n', 'i']"
___t___l__,p,pentapolis,"['r', 'c', 'u', 'h', 'd']"
__ec___e_t,r,precurrent,"['o', 'i', 's', 'm']"
_oo_l_____,a,zooplastic,"['e', 'n', 'd', 'r', 'h']"
ju_t_poses,a,juxtaposes,"['i', 'c']"
d_a_m__d_d,e,deafminded,"['r', 'o', 'l']"
c_n_r_n__r,o,confronter,"['a', 'i', 'd']"
c_oriom_t_,a,choriomata,"['l', 'e']"
________ed,g,bocklogged,"['i', 'a', 'r', 't', 'n']"
_a_n____e_,l,lawnroller,"['d', 'i', 's', 'c']"
tuto_esses,r,tutoresses,"['n', 'l']"
___t____i_,a,protanopia,"['e', 's', 'c', 'l']"
nonwo_kin_,g,nonworking,['a']
________er,m,bushhammer,"['i', 'o', 'n', 't', 'l']"
pyre_olo_y,t,pyretology,['n']
g__sel__e_,o,gooseliver,"['a', 'd', 't']"
h___o_o___,y,hydrosomal,"['i', 'e', 't', 'n']"
__i__led__,p,crippledom,"['t', 's', 'n', 'y']"
_ig_n_alu_,e,eigenvalue,['s']
____ur_d_y,l,labouredly,"['i', 't', 'n', 's']"
worldw_rd_,a,worldwards,['i']
__ad_h___e,t,stadthouse,"['l', 'i', 'r']"
__l_fis__s,d,goldfishes,"['a', 'r', 't']"
un_u_in___,s,unbusiness,"['l', 'm', 'r']"
_enu_ement,d,denudement,['r']
_e_l____e_,o,neologized,"['a', 'r', 't', 's', 'c']"
phono__pic,t,phonotypic,"['e', 'l']"
o__ina_ily,r,ordinarily,['t']
____y_i___,t,fortyninth,"['e', 'a', 'l', 's', 'c']"
_u_______m,i,funiliform,"['s', 'e', 'a', 't']"
s________d,u,superfluid,"['a', 'o', 't', 'n', 'c']"
sperr_l_te,i,sperrylite,['a']
_____tr_e_,m,summitries,"['o', 'a', 'n', 'c']"
__r____s_s,e,perielesis,"['o', 'a', 't', 'n']"
____p_o___,t,asymptotic,"['r', 'e', 'n', 'h', 'l']"
ch_ld_ic_l,a,chaldaical,"['o', 'r']"
____m__o_y,p,peremptory,"['a', 'i', 'n']"
d____n____,s,dissentive,"['a', 'o', 'r', 'l', 'c']"
___w_w__h_,s,snowswathe,"['i', 'r', 'g', 'l', 'y']"
cy___iss_s,p,cyparissus,"['e', 'o', 'n']"
spac_sui_s,t,spacesuits,['k']
_o____at_d,e,worsemated,"['c', 'l', 'n']"
_____o_i__,s,sudatories,"['n', 'l', 'c', 'p']"
am_rald_st,i,amyraldist,"['o', 'b']"
t_mmerfor_,a,tammerfors,"['u', 'i']"
_r_ca__i__,n,precanning,"['o', 't', 's', 'l']"
w_p_n_c__w,a,wapinschaw,"['o', 'r', 'e', 'l']"
i_te_b_i_g,n,interbring,"['l', 'a']"
_ncons_la_,u,unconsular,['i']
_____n___s,a,zealanders,"['i', 'o', 't', 'c']"
_oqu_tting,e,coquetting,"['a', 'l']"
_p_p_ys__l,e,epiphyseal,"['o', 't', 'u']"
n_n__n__a_,s,nonsensual,"['i', 'c', 't', 'r', 'd']"
___a__r___,m,osmaterium,"['n', 'l', 'd', 'c']"
oct_st_los,a,octastylos,['e']
__en__y_i_,c,coenotypic,"['h', 'l', 'r']"
_e_ime___l,r,regimental,"['s', 'd', 'o']"
_as_c____a,i,nasicornia,"['e', 't', 'l', 'u']"
__s___r___,c,mesocarpic,"['t', 'n', 'u', 'd', 'l']"
supp__n___,r,supplanter,"['i', 'o', 'h']"
i__o_a_t__,n,ignorantly,"['c', 'm', 'd', 'p']"
__ds______,m,midsummery,"['o', 'a', 'n', 't', 'l']"
_i___r_i__,d,discerping,"['o', 't', 'a', 'l']"
dis_inc__r,t,distinctor,"['e', 'h']"
_utra_ki_g,n,outranking,"['c', 's']"
_c_rpelou_,a,acarpelous,"['i', 'y']"
ce__ogo_do,r,cerrogordo,['i']
_oal_ee_e_,p,goalkeeper,"['d', 'c', 'w']"
_a___t____,e,basseterre,"['i', 'n', 'l', 'o', 'c']"
s_me__dyll,o,somebodyll,['r']
_sse___io_,a,assecution,"['r', 'l', 'm']"
u__a_co__c,n,unnarcotic,"['s', 'm', 'p']"
____t___l_,s,shortheels,"['i', 'a', 'n', 'c']"
t_tr_i__i_,d,tetraiodid,"['n', 's', 'l', 'c']"
karyom_to_,i,karyomiton,"['e', 's']"
wo_l___m__,d,worldfamed,"['i', 'n', 's', 'u']"
_____e_ess,r,coupleress,"['n', 'a', 'i', 't']"
w_m____wer,o,womanpower,"['l', 'i', 's']"
_o__oo_is_,n,nonbookish,"['l', 't', 'd', 'r']"
p__p_____s,e,prepunches,"['o', 'i', 'a', 't']"
_a____m___,t,battlement,"['i', 'o', 'r', 's', 'c']"
am_h_darch,p,amphodarch,['y']
l______d__,a,latifundia,"['e', 'o', 'r', 's', 'c']"
_ll____n_l,i,illusional,"['e', 'r', 't', 'g', 'c']"
_p____l___,a,spathulate,"['i', 'o', 'n', 'r', 'c']"
pol__hedly,i,polishedly,['c']
_t__n_____,e,stagnecked,"['r', 'i', 'o', 'l', 'u']"
__ch____te,a,aschaffite,"['r', 'o', 'n']"
a__a_r____,e,aphaeretic,"['s', 'n', 'o', 'l', 'd']"
council__n,m,councilmen,"['a', 'y']"
p______t__,a,paniquitan,"['r', 'e', 'o', 'l']"
____r___al,s,suppressal,"['i', 'n', 't']"
____oh____,m,dermohemia,"['n', 't', 'l', 's']"
t_rp_ntin_,e,turpentine,"['a', 'o']"
c__t_esbag,l,clothesbag,"['r', 'u']"
_____i_i_d,e,befamilied,"['r', 'n', 't', 'o']"
_istolo_ic,g,histologic,"['d', 'm']"
__n___t_ys,i,dinichthys,"['e', 'o', 'a', 'r']"
hypertel__,i,hypertelic,"['a', 'o']"
_ss___r__s,o,ossiferous,"['a', 't', 'n', 'c']"
s______a__,r,sternboard,"['i', 'l', 'c', 'p']"
d__t_llage,i,distillage,['c']
cho__edo__,p,choppedoff,['s']
muraen__ae,d,muraenidae,['t']
___rthrous,a,anarthrous,"['e', 'i']"
s___e___e_,d,sandetched,"['i', 'r', 'o', 'l']"
__li__la_d,h,heligoland,"['u', 'c', 'p', 's']"
es_er_f_ed,i,esterified,['p']
_edisseise,r,redisseise,"['m', 'b']"
__n_r___en,t,tantrodden,"['i', 'c', 's']"
vi___i_i__,s,vinosities,"['a', 'l', 'r', 'c']"
_i__uitmen,c,circuitmen,"['s', 'd']"
_n_______d,e,unreverted,"['i', 'a', 'o', 'l']"
_n___g____,l,enlargedly,"['i', 'u', 'o', 't']"
me_ip_agan,l,meliphagan,"['r', 't']"
_r_c_r___c,a,precardiac,"['o', 't', 'n', 'h']"
whic___i__,r,whickering,"['t', 'a', 's', 'o']"
s_____rdl_,e,shepherdly,"['a', 'o', 'i']"
_a___esses,t,tautnesses,"['l', 'r', 'i', 'c']"
__ighthued,b,brighthued,"['l', 's']"
pe_c_____k,r,pencilmark,"['o', 't', 's']"
d_cryocy_t,a,dacryocyst,['e']
__t______m,a,antiracism,"['o', 'e', 'l', 'u']"
dom_____n_,i,domiciling,"['e', 'a', 's', 't']"
c____ot_l_,y,chrysotile,"['a', 'n', 'p']"
doli__uri_,c,dolichuric,['n']
liv_lih__d,e,livelihead,['o']
separa__s_,t,separatist,['m']
in______i_,t,intratomic,"['e', 'l', 's', 'u', 'd']"
_s_the____,r,isothermal,"['y', 'c', 'n', 'p']"
_____a___g,i,tilemaking,"['r', 'o', 's', 'c', 'u']"
_ra_k_ases,c,crankcases,"['b', 'f']"
po_o__ec__,d,podothecal,"['s', 'n', 'r']"
un_u______,f,unsuffixed,"['r', 't', 'l', 'a']"
ma_____a__,l,maquillage,"['r', 't', 'n', 'c']"
____i____r,e,dentimeter,"['o', 'a', 'l', 's']"
t_i__ty_i_,r,tributyrin,"['h', 'p', 'o']"
_n_t______,a,anatomised,"['r', 'u', 'l', 'c', 'h']"
sacra____s,m,sacraments,"['i', 'o', 'u']"
cic___i_i__,r,cicatrizing,"['o', 'l', 'e', 's', 'u']"
t_____h___t,e,tenderheart,"['i', 'o', 's', 'l', 'c']"
cu__i_e_e__,s,cursiveness,"['l', 't', 'm']"
e_i____i_e_,p,epiphanised,"['l', 'o', 't', 'r']"
___hy_hym__,a,pachychymia,"['t', 'o', 'n']"
p_ela__imal,r,prelacrimal,['s']
_a___e__e__,c,calorescent,"['d', 'h', 'i', 'm']"
g_ounds_eed,p,groundspeed,['w']
cl_dodon_id,t,cladodontid,['e']
ree__ca___e,d,reeducative,"['l', 'b', 'x']"
_um__ull_r_,y,numskullery,"['a', 'b', 'o']"
___m__y____,a,haemocyanin,"['r', 'l', 's', 't']"
__r_b_l___d,a,parabolized,"['t', 'n', 's', 'c']"
c_e_centade,s,crescentade,['o']
______or__r,e,pieceworker,"['n', 'a', 't', 's', 'l']"
infr_sutr__,a,infrasutral,"['e', 'o']"
__p__f_____,i,rapidfiring,"['e', 'o', 's', 'u']"
_____o_ored,y,manycolored,"['i', 't', 's']"
__apho___a_,i,diaphonical,"['r', 'g', 'e']"
__so_____o_,a,vasodilator,"['n', 'e', 'm', 'c']"
sc___olun_r,a,scapholunar,"['e', 'v']"
_n__r_____r,o,underlooker,"['i', 't', 'a', 's', 'c']"
_an__y_____,r,panegyricum,"['d', 'o', 's', 't']"
________i_g,o,horseloving,"['a', 't', 'c', 'u', 'p']"
___e___a__e,o,osteoplaque,"['b', 'n', 'r', 'i']"
cn__ogenous,d,cnidogenous,"['r', 'a']"
delec___ing,t,delectating,"['o', 'r']"
a_t_cha____,e,antechamber,"['i', 'o', 'u']"
_n__n_er_ng,a,unbantering,"['c', 'o', 'd']"
pis_olproo_,t,pistolproof,['c']
__p___g___g,o,coploughing,"['r', 'e', 'a', 's']"
p____co____,e,prerecorded,"['a', 'i', 'n', 't']"
g__enen__el,d,groenendael,"['s', 'i', 't', 'y']"
a___r____a_,h,anthropidae,"['l', 'c', 's', 'm', 'g']"
a_idifia_le,c,acidifiable,['m']
sup_r______,e,superbelief,"['n', 'a', 'o', 't']"
_h_____w___,i,thinflowing,"['e', 'r', 'a', 's', 'c']"
disi_t_r_ss,e,disinteress,"['a', 'o']"
_____pi_io_,u,unsuspicion,"['e', 't', 'r']"
s__abl___ss,e,sizableness,"['t', 'r', 'u', 'h']"
i_ci_______,e,incinerated,"['o', 'l', 's', 'u']"
m__d_nh__d_,o,maidenhoods,"['r', 'l', 'u', 'y']"
_e__ate_ate,l,deblaterate,"['p', 's', 'c', 'g']"
____ff____t,i,indifferent,"['a', 'o', 'c', 's', 'u']"
b__ckb___e_,r,blockbuster,"['a', 'i', 'd']"
_xs__l__a__,t,exsculptate,"['i', 'r', 'b', 'y']"
___ss__k___,r,dressmakery,"['i', 'o', 'n', 'c', 'g']"
____s_r____,c,coinsurance,"['t', 'l', 'p', 'd', 'h']"
_____edder_,b,bobsledders,"['t', 'n', 'a', 'i']"
neu_ecta_ia,s,neurectasia,['l']
_o____dd__d,r,wormriddled,"['n', 'a', 's', 't']"
___f__h____,g,gunfighting,"['e', 'a', 's', 'o', 'r']"
m___le_l_ss,d,middleclass,"['o', 'r', 't']"
____r_l___r,e,neutralizer,"['o', 's', 'p', 'c']"
_f__rf___r_,t,afterfuture,"['o', 'i', 'c', 'n']"
m___i___e__,n,mannishness,"['l', 'r', 'o']"
ch__my_h___,r,chlamyphore,"['t', 'i', 's']"
in_i_i____s,d,individuums,"['e', 'o', 't']"
freetr__ist,d,freetradist,"['o', 'p']"
_ecretoria_,d,decretorian,"['l', 's']"
___ss___sms,i,classicisms,"['r', 'o', 'e', 'n', 'g']"
ta_ta_p____,r,tartarproof,"['i', 's', 'n', 'e']"
__g_a__ate_,d,ungraduated,"['i', 'l', 's']"
coexi_te_cy,n,coexistency,['a']
_atise_tate,l,latiseptate,['n']
h_ad____u_h,o,headborough,"['t', 's', 'l', 'n']"
vagabo___sh,d,vagabondish,['l']
barrelh_u_e,o,barrelhouse,['t']
_elfma_u_ed,t,selfmatured,['n']
p_ece_su_ed,r,precensured,"['a', 'm']"
r_ins_r_ion,e,reinsertion,"['u', 'a']"
_h_r_p_u___,t,therapeutic,"['o', 'l', 's']"
_ro_o__uro_,n,protoneuron,"['c', 's', 'i']"
______r___e,u,unfigurable,"['o', 't', 's', 'c', 'p']"
___u_____l_,e,decumbently,"['i', 'a', 'r', 'o']"
